order_id,customer_id,customer_name,customer_email,phone_number,shipping_address,city,state,pincode,order_date,category,product_name,quantity,price_per_unit,total_amount,payment_method,order_status
OD905028117013,CUST928369,Kavita Gupta,kavita.gupta111@example.com,9379231649,"Flat 321, Society D, Jaipur",Jaipur,Rajasthan,584030,2024-04-10 14:16:54,Fashion,Jeans,1,1299,1299,UPI,Cancelled
OD212571709994,CUST323582,Priya Verma,priya.verma455@example.com,9197102364,"Flat 51, Society C, Jaipur",Jaipur,Rajasthan,452903,2024-04-10 20:48:13,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD179189642420,CUST407635,Sneha Reddy,sneha.reddy217@example.com,9801223577,"Flat 292, Society C, Ahmedabad",Ahmedabad,Gujarat,435930,2024-04-11 01:17:30,Fashion,Jeans,5,1299,6495,UPI,Delivered
OD415822512687,CUST712263,Diya Deshmukh,diya.deshmukh646@example.com,9540266602,"Flat 176, Society B, Mumbai",Mumbai,Maharashtra,736500,2024-04-11 05:30:54,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Delivered
OD154017303892,CUST140429,Anjali Singh,anjali.singh561@example.com,9174307538,"Flat 369, Society C, Delhi",Delhi,Delhi,721623,2024-04-11 07:42:04,Electronics,Laptop,4,54990,219960,Credit Card,Delivered
OD167496835555,CUST508156,Diya Joshi,diya.joshi14@example.com,9512835666,"Flat 38, Society D, Hyderabad",Hyderabad,Telangana,540456,2024-04-11 13:13:25,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD818512314363,CUST997750,Vikram Das,vikram.das273@example.com,9621957075,"Flat 206, Society A, Kolkata",Kolkata,West Bengal,270538,2024-04-11 15:47:43,Fashion,T-Shirt,1,499,499,Net Banking,Delivered
OD211867418138,CUST719671,Anjali Patel,anjali.patel146@example.com,9346185216,"Flat 409, Society A, Jaipur",Jaipur,Rajasthan,453928,2024-04-11 18:36:24,Home Appliances,Blender,1,2250,2250,Debit Card,Delivered
OD584035486597,CUST460367,Pooja Patel,pooja.patel940@example.com,9490822113,"Flat 120, Society A, Hyderabad",Hyderabad,Telangana,572300,2024-04-11 20:00:20,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD204334616584,CUST612177,Neha Chauhan,neha.chauhan971@example.com,9203284660,"Flat 13, Society A, Ahmedabad",Ahmedabad,Gujarat,231340,2024-04-11 21:06:08,Accessories,Backpack,1,899,899,Credit Card,Shipped
OD676201228067,CUST759824,Priya Nair,priya.nair990@example.com,9550527812,"Flat 241, Society C, Lucknow",Lucknow,Uttar Pradesh,721167,2024-04-11 21:22:02,Electronics,Wireless Earbuds,2,1999,3998,UPI,Shipped
OD900861587351,CUST605536,Diya Sharma,diya.sharma302@example.com,9802329591,"Flat 104, Society B, Jaipur",Jaipur,Rajasthan,759376,2024-04-11 21:49:37,Books,Novel,1,299,299,Cash on Delivery,Delivered
OD469836687252,CUST294094,Vikram Nair,vikram.nair934@example.com,9501109838,"Flat 265, Society B, Delhi",Delhi,Delhi,404720,2024-04-11 22:51:18,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD286291818521,CUST871690,Priya Patel,priya.patel209@example.com,9446156789,"Flat 242, Society A, Ahmedabad",Ahmedabad,Gujarat,372942,2024-04-11 23:57:16,Electronics,Smartphone,1,12999,12999,Credit Card,Returned
OD733508561856,CUST900626,Rahul Bose,rahul.bose122@example.com,9346138363,"Flat 492, Society C, Pune",Pune,Maharashtra,188589,2024-04-12 01:58:41,Home Appliances,Blender,4,2250,9000,Cash on Delivery,Processing
OD426238978995,CUST696460,Kavita Verma,kavita.verma409@example.com,9437803949,"Flat 105, Society A, Ahmedabad",Ahmedabad,Gujarat,601087,2024-04-12 02:33:10,Electronics,Smartphone,3,12999,38997,Credit Card,Shipped
OD843950471630,CUST208378,Sneha Chauhan,sneha.chauhan4@example.com,9299113555,"Flat 376, Society C, Lucknow",Lucknow,Uttar Pradesh,238189,2024-04-12 11:13:08,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD588655845868,CUST398736,Priya Joshi,priya.joshi799@example.com,9363564618,"Flat 210, Society B, Ahmedabad",Ahmedabad,Gujarat,383919,2024-04-12 15:05:02,Electronics,Wireless Earbuds,1,1999,1999,UPI,Shipped
OD408391088923,CUST131138,Ramesh Bose,ramesh.bose378@example.com,9180895494,"Flat 264, Society B, Lucknow",Lucknow,Uttar Pradesh,529910,2024-04-12 16:04:08,Fashion,T-Shirt,2,499,998,Debit Card,Delivered
OD798624737116,CUST941579,Ramesh Chauhan,ramesh.chauhan947@example.com,9913415423,"Flat 469, Society D, Mumbai",Mumbai,Maharashtra,371969,2024-04-12 21:10:57,Accessories,Backpack,1,899,899,Debit Card,Delivered
OD241111753830,CUST570904,Priya Nair,priya.nair853@example.com,9659890754,"Flat 127, Society B, Hyderabad",Hyderabad,Telangana,877137,2024-04-12 22:39:34,Accessories,Backpack,1,899,899,UPI,Returned
OD818195405147,CUST380783,Amit Patel,amit.patel720@example.com,9204426541,"Flat 227, Society A, Delhi",Delhi,Delhi,630804,2024-04-13 04:06:24,Electronics,Smartwatch,1,2499,2499,UPI,Returned
OD251509923786,CUST561891,Amit Joshi,amit.joshi608@example.com,9068565400,"Flat 382, Society D, Kolkata",Kolkata,West Bengal,403503,2024-04-13 04:59:10,Home Appliances,Blender,1,2250,2250,UPI,Returned
OD441458763151,CUST146474,Karan Singh,karan.singh438@example.com,9657099953,"Flat 213, Society A, Chennai",Chennai,Tamil Nadu,656182,2024-04-13 05:47:35,Fashion,T-Shirt,2,499,998,Credit Card,Delivered
OD179156400888,CUST757692,Kavita Reddy,kavita.reddy439@example.com,9380902788,"Flat 188, Society B, Delhi",Delhi,Delhi,238133,2024-04-13 05:59:07,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD589914875827,CUST107156,Kavita Deshmukh,kavita.deshmukh993@example.com,9099976619,"Flat 311, Society D, Hyderabad",Hyderabad,Telangana,700139,2024-04-13 06:17:55,Home Appliances,Blender,1,2250,2250,Credit Card,Delivered
OD761135281274,CUST472538,Karan Reddy,karan.reddy204@example.com,9474748332,"Flat 336, Society D, Lucknow",Lucknow,Uttar Pradesh,764097,2024-04-13 11:42:46,Home Appliances,Blender,1,2250,2250,Net Banking,Delivered
OD379381767191,CUST833794,Neha Iyer,neha.iyer606@example.com,9493720444,"Flat 189, Society B, Ahmedabad",Ahmedabad,Gujarat,435205,2024-04-13 13:29:31,Fashion,Running Shoes,3,1599,4797,UPI,Delivered
OD856926118876,CUST884753,Vikram Iyer,vikram.iyer507@example.com,9704449008,"Flat 99, Society A, Hyderabad",Hyderabad,Telangana,438201,2024-04-13 13:54:43,Electronics,Smartwatch,1,2499,2499,Debit Card,Processing
OD594355850686,CUST750126,Suresh Joshi,suresh.joshi292@example.com,9158937179,"Flat 440, Society B, Hyderabad",Hyderabad,Telangana,121796,2024-04-13 15:27:45,Electronics,Smartphone,3,12999,38997,UPI,Delivered
OD917004105884,CUST699352,Suresh Bose,suresh.bose741@example.com,9103403869,"Flat 80, Society C, Delhi",Delhi,Delhi,648661,2024-04-13 16:26:35,Electronics,Wireless Earbuds,1,1999,1999,Credit Card,Delivered
OD114578154254,CUST924170,Rohit Joshi,rohit.joshi889@example.com,9867500457,"Flat 358, Society D, Pune",Pune,Maharashtra,215689,2024-04-13 17:47:44,Electronics,Smartphone,2,12999,25998,UPI,Cancelled
OD361353076150,CUST335091,Ramesh Singh,ramesh.singh455@example.com,9961161701,"Flat 36, Society D, Bengaluru",Bengaluru,Karnataka,318725,2024-04-13 19:13:47,Electronics,Wireless Earbuds,4,1999,7996,UPI,Delivered
OD400557632034,CUST634954,Vikram Singh,vikram.singh231@example.com,9021841672,"Flat 286, Society D, Kanpur",Kanpur,Uttar Pradesh,777368,2024-04-13 22:45:43,Electronics,Laptop,2,54990,109980,Cash on Delivery,Returned
OD980772629216,CUST260919,Ramesh Das,ramesh.das630@example.com,9770614495,"Flat 156, Society A, Chennai",Chennai,Tamil Nadu,808159,2024-04-14 02:15:12,Electronics,Wireless Earbuds,2,1999,3998,Cash on Delivery,Delivered
OD220682550774,CUST218006,Diya Gupta,diya.gupta259@example.com,9764641711,"Flat 271, Society C, Bengaluru",Bengaluru,Karnataka,182203,2024-04-14 04:44:39,Fashion,Running Shoes,4,1599,6396,UPI,Delivered
OD491367054363,CUST568676,Diya Iyer,diya.iyer211@example.com,9025324678,"Flat 484, Society C, Kolkata",Kolkata,West Bengal,187876,2024-04-14 08:22:33,Home,Bedsheet,1,799,799,Debit Card,Shipped
OD367839415956,CUST486767,Suresh Reddy,suresh.reddy513@example.com,9333570391,"Flat 64, Society D, Hyderabad",Hyderabad,Telangana,164341,2024-04-14 15:09:06,Home,Bedsheet,2,799,1598,UPI,Delivered
OD277885681731,CUST744990,Karan Nair,karan.nair976@example.com,9320877505,"Flat 276, Society C, Kolkata",Kolkata,West Bengal,128585,2024-04-14 15:23:39,Electronics,Smartphone,1,12999,12999,UPI,Delivered
OD031364047637,CUST684426,Vikram Sharma,vikram.sharma539@example.com,9067155003,"Flat 388, Society A, Bengaluru",Bengaluru,Karnataka,558526,2024-04-14 15:54:04,Health,Protein Powder,1,1899,1899,UPI,Processing
OD733227504866,CUST511720,Pooja Reddy,pooja.reddy27@example.com,9749393370,"Flat 238, Society A, Nagpur",Nagpur,Maharashtra,723881,2024-04-14 17:48:45,Electronics,Wireless Earbuds,2,1999,3998,Cash on Delivery,Delivered
OD927760739356,CUST680832,Anjali Reddy,anjali.reddy712@example.com,9769570485,"Flat 337, Society D, Kolkata",Kolkata,West Bengal,554079,2024-04-14 18:01:59,Home,Bedsheet,1,799,799,UPI,Delivered
OD735489188666,CUST764242,Rohit Joshi,rohit.joshi562@example.com,9387669189,"Flat 72, Society A, Kolkata",Kolkata,West Bengal,821697,2024-04-14 19:12:02,Home Appliances,Blender,1,2250,2250,UPI,Cancelled
OD846367459547,CUST282240,Rohit Sharma,rohit.sharma259@example.com,9277164583,"Flat 498, Society B, Delhi",Delhi,Delhi,187446,2024-04-14 19:38:50,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Delivered
OD738324861522,CUST287218,Priya Das,priya.das97@example.com,9930966595,"Flat 236, Society A, Delhi",Delhi,Delhi,363397,2024-04-14 23:37:24,Accessories,Backpack,1,899,899,UPI,Delivered
OD772527788111,CUST340430,Neha Joshi,neha.joshi491@example.com,9738959330,"Flat 30, Society D, Nagpur",Nagpur,Maharashtra,813644,2024-04-15 01:05:38,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD187257909970,CUST908937,Anjali Gupta,anjali.gupta412@example.com,9421253156,"Flat 265, Society D, Ahmedabad",Ahmedabad,Gujarat,690322,2024-04-15 03:11:30,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD823805808538,CUST167484,Priya Bose,priya.bose345@example.com,9036127215,"Flat 266, Society B, Kanpur",Kanpur,Uttar Pradesh,330150,2024-04-15 04:32:05,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD410634980442,CUST561106,Sneha Kumar,sneha.kumar291@example.com,9526863457,"Flat 404, Society D, Kanpur",Kanpur,Uttar Pradesh,205447,2024-04-15 05:47:34,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD696553567535,CUST281093,Anjali Sharma,anjali.sharma315@example.com,9870599145,"Flat 39, Society A, Ahmedabad",Ahmedabad,Gujarat,417604,2024-04-15 10:16:56,Electronics,Smartwatch,2,2499,4998,UPI,Delivered
OD085671372449,CUST972087,Anjali Chauhan,anjali.chauhan615@example.com,9976074706,"Flat 466, Society A, Bengaluru",Bengaluru,Karnataka,281356,2024-04-15 12:23:18,Electronics,Smartwatch,1,2499,2499,Debit Card,Returned
OD470218825725,CUST442254,Pooja Patel,pooja.patel830@example.com,9361673191,"Flat 474, Society A, Kolkata",Kolkata,West Bengal,810498,2024-04-15 13:14:21,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Returned
OD165655672745,CUST918426,Priya Kumar,priya.kumar21@example.com,9842244515,"Flat 212, Society C, Kolkata",Kolkata,West Bengal,580344,2024-04-15 14:21:43,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD163807990422,CUST239181,Vikram Bose,vikram.bose540@example.com,9985430050,"Flat 279, Society D, Pune",Pune,Maharashtra,739248,2024-04-16 00:54:25,Home,Bedsheet,3,799,2397,Net Banking,Processing
OD362065522374,CUST567643,Neha Das,neha.das356@example.com,9992648473,"Flat 243, Society D, Kolkata",Kolkata,West Bengal,530543,2024-04-16 02:02:12,Home,Bedsheet,2,799,1598,Credit Card,Processing
OD867975408460,CUST983868,Ramesh Kumar,ramesh.kumar989@example.com,9226563925,"Flat 166, Society A, Chennai",Chennai,Tamil Nadu,575802,2024-04-16 04:18:30,Electronics,Wireless Earbuds,2,1999,3998,Credit Card,Shipped
OD944455276520,CUST119375,Suresh Verma,suresh.verma228@example.com,9243785534,"Flat 178, Society D, Bengaluru",Bengaluru,Karnataka,312976,2024-04-16 08:02:05,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Shipped
OD355989988920,CUST933256,Ramesh Reddy,ramesh.reddy477@example.com,9805304902,"Flat 488, Society D, Delhi",Delhi,Delhi,210791,2024-04-16 08:36:53,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Shipped
OD389479310165,CUST181786,Pooja Gupta,pooja.gupta16@example.com,9119360145,"Flat 327, Society A, Nagpur",Nagpur,Maharashtra,470611,2024-04-16 15:15:29,Electronics,Smartphone,1,12999,12999,Credit Card,Delivered
OD304977104567,CUST293742,Sneha Gupta,sneha.gupta342@example.com,9599636516,"Flat 299, Society C, Chennai",Chennai,Tamil Nadu,117529,2024-04-16 16:28:19,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Delivered
OD835107973113,CUST233572,Diya Patel,diya.patel585@example.com,9260191748,"Flat 149, Society D, Kolkata",Kolkata,West Bengal,777742,2024-04-16 17:30:04,Books,Novel,2,299,598,UPI,Processing
OD005661589351,CUST243025,Amit Reddy,amit.reddy456@example.com,9907492898,"Flat 36, Society D, Delhi",Delhi,Delhi,897372,2024-04-16 23:46:27,Home,Bedsheet,1,799,799,UPI,Delivered
OD098089719081,CUST564817,Arjun Joshi,arjun.joshi537@example.com,9538226954,"Flat 289, Society D, Jaipur",Jaipur,Rajasthan,201987,2024-04-17 06:52:06,Books,Novel,1,299,299,Credit Card,Delivered
OD670618972474,CUST659843,Rohit Joshi,rohit.joshi807@example.com,9795113750,"Flat 310, Society C, Lucknow",Lucknow,Uttar Pradesh,315698,2024-04-17 09:23:51,Home,Bedsheet,1,799,799,UPI,Delivered
OD721991286277,CUST861248,Amit Deshmukh,amit.deshmukh480@example.com,9739126041,"Flat 136, Society A, Hyderabad",Hyderabad,Telangana,463036,2024-04-17 14:39:57,Fashion,T-Shirt,3,499,1497,Credit Card,Delivered
OD441046110132,CUST898834,Priya Kumar,priya.kumar478@example.com,9542259745,"Flat 21, Society A, Delhi",Delhi,Delhi,192312,2024-04-17 16:36:37,Fashion,Jeans,1,1299,1299,Debit Card,Delivered
OD603522500943,CUST551509,Karan Gupta,karan.gupta4@example.com,9584473820,"Flat 205, Society B, Jaipur",Jaipur,Rajasthan,839022,2024-04-17 21:25:57,Health,Protein Powder,1,1899,1899,Credit Card,Cancelled
OD825806199089,CUST210184,Ramesh Patel,ramesh.patel399@example.com,9507278014,"Flat 63, Society D, Lucknow",Lucknow,Uttar Pradesh,251797,2024-04-18 06:26:40,Fashion,Running Shoes,4,1599,6396,UPI,Delivered
OD399765395732,CUST110860,Karan Gupta,karan.gupta890@example.com,9623579009,"Flat 233, Society B, Pune",Pune,Maharashtra,361073,2024-04-18 06:32:47,Books,Novel,1,299,299,Cash on Delivery,Returned
OD348951842439,CUST770148,Kavita Reddy,kavita.reddy943@example.com,9476260645,"Flat 304, Society C, Mumbai",Mumbai,Maharashtra,501308,2024-04-18 14:40:51,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD771174072462,CUST599160,Rahul Verma,rahul.verma362@example.com,9925016419,"Flat 380, Society B, Jaipur",Jaipur,Rajasthan,183294,2024-04-18 14:42:52,Electronics,Wireless Earbuds,5,1999,9995,Cash on Delivery,Delivered
OD341216956777,CUST935094,Vikram Joshi,vikram.joshi228@example.com,9132617367,"Flat 21, Society A, Mumbai",Mumbai,Maharashtra,590155,2024-04-18 15:21:28,Electronics,Laptop,1,54990,54990,Debit Card,Delivered
OD567740285850,CUST735331,Rahul Singh,rahul.singh224@example.com,9864588507,"Flat 99, Society A, Pune",Pune,Maharashtra,781595,2024-04-18 19:07:59,Fashion,Jeans,3,1299,3897,Net Banking,Delivered
OD473371758732,CUST386172,Suresh Bose,suresh.bose134@example.com,9699945645,"Flat 218, Society D, Delhi",Delhi,Delhi,452706,2024-04-18 19:09:58,Electronics,Smartphone,1,12999,12999,UPI,Delivered
OD218947858668,CUST982589,Amit Sharma,amit.sharma898@example.com,9833699290,"Flat 398, Society D, Mumbai",Mumbai,Maharashtra,663433,2024-04-19 04:38:25,Fashion,Jeans,1,1299,1299,Debit Card,Delivered
OD904918036806,CUST684699,Priya Reddy,priya.reddy776@example.com,9934285166,"Flat 80, Society A, Delhi",Delhi,Delhi,273982,2024-04-19 05:19:50,Home Appliances,Blender,3,2250,6750,Debit Card,Delivered
OD182411757164,CUST353445,Diya Verma,diya.verma536@example.com,9284465971,"Flat 129, Society A, Chennai",Chennai,Tamil Nadu,696621,2024-04-19 07:07:52,Electronics,Smartwatch,2,2499,4998,Debit Card,Delivered
OD327317257880,CUST726371,Diya Nair,diya.nair21@example.com,9762936809,"Flat 371, Society D, Delhi",Delhi,Delhi,464834,2024-04-19 07:22:10,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Shipped
OD918471418028,CUST471446,Suresh Sharma,suresh.sharma701@example.com,9398953368,"Flat 412, Society A, Ahmedabad",Ahmedabad,Gujarat,452730,2024-04-19 07:36:31,Electronics,Laptop,1,54990,54990,Cash on Delivery,Shipped
OD746649132284,CUST457481,Pooja Reddy,pooja.reddy456@example.com,9642358764,"Flat 456, Society A, Jaipur",Jaipur,Rajasthan,574625,2024-04-19 07:58:40,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Delivered
OD010288097549,CUST455002,Anjali Bose,anjali.bose77@example.com,9819056778,"Flat 35, Society C, Delhi",Delhi,Delhi,623494,2024-04-19 13:47:11,Fashion,T-Shirt,1,499,499,Debit Card,Delivered
OD201559383301,CUST543167,Neha Das,neha.das82@example.com,9058962679,"Flat 37, Society A, Mumbai",Mumbai,Maharashtra,571282,2024-04-19 13:47:52,Electronics,Smartphone,2,12999,25998,Debit Card,Shipped
OD171586112239,CUST249793,Rohit Gupta,rohit.gupta784@example.com,9903830452,"Flat 214, Society D, Ahmedabad",Ahmedabad,Gujarat,708943,2024-04-19 14:26:19,Electronics,Laptop,3,54990,164970,UPI,Delivered
OD510635915470,CUST693103,Sneha Patel,sneha.patel651@example.com,9472636063,"Flat 186, Society A, Delhi",Delhi,Delhi,667279,2024-04-19 16:08:23,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD523340573173,CUST863154,Amit Sharma,amit.sharma755@example.com,9603530385,"Flat 338, Society B, Bengaluru",Bengaluru,Karnataka,737369,2024-04-19 18:57:41,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD792172602376,CUST342445,Sneha Kumar,sneha.kumar190@example.com,9983342574,"Flat 214, Society D, Chennai",Chennai,Tamil Nadu,328866,2024-04-19 19:44:19,Electronics,Smartwatch,1,2499,2499,Debit Card,Delivered
OD362309816816,CUST650848,Neha Joshi,neha.joshi402@example.com,9147196908,"Flat 431, Society A, Chennai",Chennai,Tamil Nadu,350967,2024-04-19 20:57:48,Fashion,Running Shoes,1,1599,1599,Debit Card,Delivered
OD118795803374,CUST949496,Diya Reddy,diya.reddy860@example.com,9708861225,"Flat 277, Society C, Pune",Pune,Maharashtra,833618,2024-04-20 00:20:35,Electronics,Wireless Earbuds,1,1999,1999,Debit Card,Processing
OD019331179780,CUST546023,Anjali Nair,anjali.nair871@example.com,9103568588,"Flat 335, Society B, Kanpur",Kanpur,Uttar Pradesh,535839,2024-04-20 02:11:03,Books,Novel,2,299,598,UPI,Delivered
OD122808895724,CUST965238,Amit Nair,amit.nair745@example.com,9596571448,"Flat 365, Society D, Mumbai",Mumbai,Maharashtra,485837,2024-04-20 03:24:26,Health,Protein Powder,2,1899,3798,Credit Card,Returned
OD401615104601,CUST249838,Suresh Bose,suresh.bose145@example.com,9557785055,"Flat 473, Society C, Ahmedabad",Ahmedabad,Gujarat,883580,2024-04-20 11:46:53,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD399439179131,CUST995022,Arjun Nair,arjun.nair154@example.com,9754175953,"Flat 384, Society A, Mumbai",Mumbai,Maharashtra,473041,2024-04-20 14:18:07,Books,Novel,4,299,1196,UPI,Delivered
OD286742363621,CUST163424,Priya Reddy,priya.reddy540@example.com,9518592553,"Flat 324, Society B, Nagpur",Nagpur,Maharashtra,260683,2024-04-20 17:14:07,Electronics,Smartphone,3,12999,38997,Net Banking,Delivered
OD678539619841,CUST979616,Anjali Chauhan,anjali.chauhan10@example.com,9674416160,"Flat 456, Society D, Nagpur",Nagpur,Maharashtra,808151,2024-04-20 18:30:20,Electronics,Smartwatch,3,2499,7497,Debit Card,Delivered
OD565994078400,CUST628970,Amit Deshmukh,amit.deshmukh507@example.com,9478793973,"Flat 454, Society A, Pune",Pune,Maharashtra,475517,2024-04-20 21:45:08,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD194556516269,CUST824172,Karan Deshmukh,karan.deshmukh142@example.com,9061707218,"Flat 450, Society B, Hyderabad",Hyderabad,Telangana,751914,2024-04-21 05:48:27,Fashion,Jeans,1,1299,1299,UPI,Shipped
OD905746153828,CUST498643,Anjali Kumar,anjali.kumar801@example.com,9101940708,"Flat 190, Society D, Bengaluru",Bengaluru,Karnataka,315693,2024-04-21 13:15:52,Electronics,Laptop,1,54990,54990,Debit Card,Delivered
OD144341381768,CUST262906,Pooja Gupta,pooja.gupta483@example.com,9476432435,"Flat 492, Society D, Hyderabad",Hyderabad,Telangana,831850,2024-04-21 13:41:10,Electronics,Laptop,1,54990,54990,UPI,Returned
OD559497371398,CUST710865,Amit Reddy,amit.reddy605@example.com,9255507929,"Flat 39, Society D, Bengaluru",Bengaluru,Karnataka,401440,2024-04-21 14:35:43,Home,Bedsheet,1,799,799,Debit Card,Delivered
OD284586834395,CUST477035,Amit Bose,amit.bose889@example.com,9127885134,"Flat 129, Society A, Pune",Pune,Maharashtra,377049,2024-04-21 18:24:49,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
